Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18489540,Pokhreli Kitchen,1,New Delhi,"184, Ground Floor, Road 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1264494,28.5469651,SouthIndian,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18489540,Pokhreli Kitchen,1,New Delhi,"184, Ground Floor, Road 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1264494,28.5469651,Nepalese,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18268344,Rasoi,1,New Delhi,"A-160, Hotel Shalimaar, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1285169,28.5495832,NorthIndian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
309219,Satya Dhaba,1,New Delhi,"L 321/13, N.H. 8, Near Saptagiri Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1229265,28.545437,NorthIndian,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
9129,Sha-O-Lin Chinese Fast Food,1,New Delhi,"3, A 104, Road 4, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1295057,28.5494988,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18358657,Shahi Chicken Corner,1,New Delhi,"L-25, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1238424,28.5461773,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
312972,Shama Muradabadi,1,New Delhi,"A-116, Road 4, Near IPH, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1283371,28.5440095,NorthIndian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
312972,Shama Muradabadi,1,New Delhi,"A-116, Road 4, Near IPH, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1283371,28.5440095,Biryani,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18415377,Sunil Punjabi Dhaba,1,New Delhi,"Main Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1297061,28.5413686,NorthIndian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18489534,Sunita Dhaba,1,New Delhi,"National Highway 8, Near Shanti Place Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1279227,28.549416,NorthIndian,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18313112,Taste of India,1,New Delhi,"A-53,   NH-8, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1293709,28.5505165,NorthIndian,1000,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,0
18313112,Taste of India,1,New Delhi,"A-53,   NH-8, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1293709,28.5505165,Mughlai,1000,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,0
18313112,Taste of India,1,New Delhi,"A-53,   NH-8, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1293709,28.5505165,Chinese,1000,Indian Rupees(Rs.),Yes,No,No,No,3,0,White,Not rated,0
18416842,U.P. Al-Flah Restaurant,1,New Delhi,"L-1, Street 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1252807,28.5457776,Biryani,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7362,Vaishno Da Dhaba,1,New Delhi,"Badam Singh Market, NH 8, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1230334,28.5451138,NorthIndian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
305189,Yadav Sweets,1,New Delhi,"Old Rangpuri, Near Sabzi Mandi, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.126764,28.5442619,Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
305189,Yadav Sweets,1,New Delhi,"Old Rangpuri, Near Sabzi Mandi, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.126764,28.5442619,StreetFood,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
3286,The Cavalry Bar - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2258308,28.67367,FingerFood,2000,Indian Rupees(Rs.),Yes,No,No,No,4,2.7,Orange,Average,17
4374,The Curzon Room - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2258029,28.6737511,European,3200,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,39
4374,The Curzon Room - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2258029,28.6737511,NorthIndian,3200,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,39
4373,The Garden Terrace - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2256961,28.6737019,NorthIndian,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,57
4373,The Garden Terrace - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2256961,28.6737019,Continental,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,57
18232577,Ama Rabsel House,1,New Delhi,"House 47, Majnu Ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.7030113,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,8
18232577,Ama Rabsel House,1,New Delhi,"House 47, Majnu Ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.7030113,NorthIndian,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,8
18317502,Cafe Plus,1,New Delhi,"B-29, New Sakya House, New Camp, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2287499,28.7024763,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13
18410770,Hornbill,1,New Delhi,"158, Block 7, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283906,28.7015464,Naga,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18410770,Hornbill,1,New Delhi,"158, Block 7, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283906,28.7015464,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18303701,Orange Cafe & Restaurant,1,New Delhi,"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,Tibetan,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18303701,Orange Cafe & Restaurant,1,New Delhi,"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18272391,ABC Restaurant,1,New Delhi,"House 74 A, Block H, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2276272,28.7003539,NorthIndian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18272391,ABC Restaurant,1,New Delhi,"House 74 A, Block H, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2276272,28.7003539,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18422748,Achi Restaurant,1,New Delhi,"Ground Floor, Achi House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18424643,Asian House Restaurant,1,New Delhi,"1st floor, Asian Hotel, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2280763,28.7008446,Tibetan,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18424643,Asian House Restaurant,1,New Delhi,"1st floor, Asian Hotel, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2280763,28.7008446,SouthIndian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18424643,Asian House Restaurant,1,New Delhi,"1st floor, Asian Hotel, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2280763,28.7008446,NorthIndian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18481209,Cafe 59,1,New Delhi,"New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",0,0,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18481209,Cafe 59,1,New Delhi,"New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",0,0,NorthEastern,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
304280,Drepung Loselling,1,New Delhi,"42, New Tibetan Colony, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7033781,Tibetan,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
304280,Drepung Loselling,1,New Delhi,"42, New Tibetan Colony, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7033781,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18272389,Dus Bab,1,New Delhi,"B-4, House 76, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2274475,28.7000681,Tibetan,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18261164,DZI House,1,New Delhi,"188-A, Block 9, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.701847,NorthIndian,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18261164,DZI House,1,New Delhi,"188-A, Block 9, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.701847,Chinese,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18261164,DZI House,1,New Delhi,"188-A, Block 9, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.701847,Tibetan,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18391757,Good Luck Cafe,1,New Delhi,"House 8A, Block 3, Tara House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2287499,28.7024763,IceCream,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18273526,Kathmandu,1,New Delhi,"Old Camp, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2275373,28.6998976,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
309101,Kullu Manali Restaurant,1,New Delhi,"170, Main Road, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.227717,28.7014373,Tibetan,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
309101,Kullu Manali Restaurant,1,New Delhi,"170, Main Road, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.227717,28.7014373,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
309101,Kullu Manali Restaurant,1,New Delhi,"170, Main Road, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.227717,28.7014373,NorthIndian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18446419,Lhamo's Kitchen,1,New Delhi,"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284804,28.7027192,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18424639,Lhasa Manthang Restaurant,1,New Delhi,"House 100/B, Block 5, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2279864,28.7008361,Tibetan,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18424639,Lhasa Manthang Restaurant,1,New Delhi,"House 100/B, Block 5, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2279864,28.7008361,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18446411,Lhasa Thali House,1,New Delhi,"15-16, New Tibetan Camp, Majnu Ka Tila",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7028407,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18424646,Little Tibet,1,New Delhi,"House 16, Block 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2281661,28.7010323,Cafe,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18424646,Little Tibet,1,New Delhi,"House 16, Block 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2281661,28.7010323,Tibetan,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18261162,Lotus House Restaurant,1,New Delhi,"House 24/25, New Tibet Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7031094,Tibetan,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18261162,Lotus House Restaurant,1,New Delhi,"House 24/25, New Tibet Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283457,28.7031094,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18273530,Mahi Rasoi,1,New Delhi,"11, Old Camp House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2275645,28.7003464,NorthIndian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18273530,Mahi Rasoi,1,New Delhi,"11, Old Camp House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2275645,28.7003464,SouthIndian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18273530,Mahi Rasoi,1,New Delhi,"11, Old Camp House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2275645,28.7003464,FastFood,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18446424,New Open Restaurant,1,New Delhi,"House 48, Old Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2274924,28.6998485,Nepalese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18446424,New Open Restaurant,1,New Delhi,"House 48, Old Camp, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2274924,28.6998485,Tibetan,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18272385,Rooftop Restaurant,1,New Delhi,"B-4, House 76, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.227723,28.7003556,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18424635,Somang House Restaurant,1,New Delhi,"4, Somang Complex, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2278966,28.7008275,Asian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18424635,Somang House Restaurant,1,New Delhi,"4, Somang Complex, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2278966,28.7008275,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18272376,Tandoori Khazana,1,New Delhi,"2-B, Buta Singh Building, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2276272,28.70116,NorthIndian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18272376,Tandoori Khazana,1,New Delhi,"2-B, Buta Singh Building, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2276272,28.70116,FastFood,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18368943,Tsopema Restaurant,1,New Delhi,"House 24/25, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.7016678,Tibetan,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18368943,Tsopema Restaurant,1,New Delhi,"House 24/25, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.7016678,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18368943,Tsopema Restaurant,1,New Delhi,"House 24/25, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2282559,28.7016678,NorthIndian,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
308286,33 Food,1,New Delhi,"J-1/13, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.216837,28.5358021,NorthIndian,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,93
308286,33 Food,1,New Delhi,"J-1/13, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.216837,28.5358021,Mughlai,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,93
18261723,Burger Point,1,New Delhi,"E-6/11,12, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2077878,28.5328102,Burger,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,78
18261723,Burger Point,1,New Delhi,"E-6/11,12, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2077878,28.5328102,FastFood,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,78
18463424,Cafe Blur,1,New Delhi,"C 114, Panchsheel Vihar, Khirki Extension, Malviya Nagar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2185591,28.5349127,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18463424,Cafe Blur,1,New Delhi,"C 114, Panchsheel Vihar, Khirki Extension, Malviya Nagar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2185591,28.5349127,Chinese,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
650,Cafe Coffee Day,1,New Delhi,"22, New Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2133292,28.5379729,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,52
1037,Cafe Rendezvous,1,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2132741,28.5396208,Mexican,1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191
1037,Cafe Rendezvous,1,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2132741,28.5396208,Italian,1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191
1037,Cafe Rendezvous,1,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2132741,28.5396208,NorthIndian,1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191
1037,Cafe Rendezvous,1,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2132741,28.5396208,Continental,1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191
1037,Cafe Rendezvous,1,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2132741,28.5396208,Asian,1550,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191
6377,Cakes & Bakes,1,New Delhi,"C-77, Shivalik Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.210737,28.5378192,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,75
6377,Cakes & Bakes,1,New Delhi,"C-77, Shivalik Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.210737,28.5378192,Desserts,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,75
311609,Chatorey Chacha,1,New Delhi,"E-2/16, Near Shani Mandir, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2097386,28.5340199,StreetFood,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,51
311609,Chatorey Chacha,1,New Delhi,"E-2/16, Near Shani Mandir, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2097386,28.5340199,NorthIndian,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,51
18175252,Chilli Dragon,1,New Delhi,"C-2, Ground Floor, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.218813,28.534252,Chinese,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,35
18175252,Chilli Dragon,1,New Delhi,"C-2, Ground Floor, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.218813,28.534252,Thai,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,35
309448,DCK- Dana Choga's Kitchen,1,New Delhi,"E-2/4, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2090133,28.5338079,NorthIndian,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,297
309448,DCK- Dana Choga's Kitchen,1,New Delhi,"E-2/4, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2090133,28.5338079,Mughlai,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,297
2863,Divya's Rimpy Restaurant,1,New Delhi,"E-1/14, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2089013,28.5338345,NorthIndian,800,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,245
2863,Divya's Rimpy Restaurant,1,New Delhi,"E-1/14, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2089013,28.5338345,Chinese,800,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,245
2863,Divya's Rimpy Restaurant,1,New Delhi,"E-1/14, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2089013,28.5338345,Mughlai,800,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,245
5135,Express Dhaba,1,New Delhi,"489/55-1, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2127552,28.5403273,NorthIndian,650,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,68
5135,Express Dhaba,1,New Delhi,"489/55-1, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2127552,28.5403273,Chinese,650,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,68
5135,Express Dhaba,1,New Delhi,"489/55-1, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2127552,28.5403273,Mughlai,650,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,68
300828,Go Foodie,1,New Delhi,"L-82, Shop 2, Ground Floor, Near Gol Chakkar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2076299,28.5314946,NorthIndian,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,105
300828,Go Foodie,1,New Delhi,"L-82, Shop 2, Ground Floor, Near Gol Chakkar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2076299,28.5314946,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,105
18238307,Health Pan,1,New Delhi,"210-B, Near Syndicate Bank, Savitri Nagar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2202141,28.5403,HealthyFood,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,45
1040,Karim's,1,New Delhi,"40-B, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2146666,28.5383428,Mughlai,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Orange,Average,183
1040,Karim's,1,New Delhi,"40-B, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2146666,28.5383428,NorthIndian,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Orange,Average,183
18285199,Karuna,1,New Delhi,"JB-9B, Shop 5, Gupta Colony, Khiki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2169997,28.5340999,SouthIndian,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,15
303423,Kathi,1,New Delhi,"Shop 1, 179-D, Opposite Select City Walk Mall, Khirki Village, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2189683,28.5309799,NorthIndian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,75
